"comparison","gene","log2FC","padj","direction"
"PEO4_2R_vs_SNAI1","XXbac-B461K10.4",-7.22299677166732,1.34047956840638e-07,"DOWN"
"PEO4_2R_vs_SNAI1","CTC-250I14.3",7.0591187780861,1.34047956840638e-07,"UP"
"PEO4_2R_vs_SNAI1","THRIL",2.99325311753143,1.67572639358829e-07,"UP"
"PEO4_2R_vs_SNAI1","CYP24A1",3.09077135942724,1.20706125781208e-06,"UP"
"PEO4_2R_vs_SNAI1","MAB21L4",-2.84437143036749,2.33190135868977e-06,"DOWN"
"PEO4_2R_vs_SNAI1","MT-TA",6.76078613929019,5.61832341280292e-06,"UP"
"PEO4_2R_vs_SNAI1","PCBP2P2",6.72749574565818,8.14898008441692e-06,"UP"
"PEO4_2R_vs_SNAI1","RP11-864I4.1",-2.97392298885545,8.50297939936073e-06,"DOWN"
"PEO4_2R_vs_SNAI1","BIVM-ERCC5",-6.86357381090237,8.50297939936073e-06,"DOWN"
"PEO4_2R_vs_SNAI1","TMEM132E",-5.35217607900161,8.50297939936073e-06,"DOWN"
"PEO4_2R_vs_SNAI1","PPAN-P2RY11",-3.28321593113776,1.453524096458e-05,"DOWN"
"PEO4_2R_vs_SNAI1","ZBTB20",-2.51069403928658,1.49396790639667e-05,"DOWN"
"PEO4_2R_vs_SNAI1","RP11-49K24.6",6.66065725055481,1.49396790639667e-05,"UP"
"PEO4_2R_vs_SNAI1","PKD1P1",-2.55968929823755,4.82133881406314e-05,"DOWN"
"PEO4_2R_vs_SNAI1","SOS1-IT1",-6.69506145111739,4.82133881406314e-05,"DOWN"
"PEO4_2R_vs_SNAI1","ITGB6",2.4316203612554,4.82133881406314e-05,"UP"
"PEO4_2R_vs_SNAI1","LINC02802",-4.2394940434776,5.56966604320153e-05,"DOWN"
"PEO4_2R_vs_SNAI1","DOK7",-2.42219001582072,7.02521773765855e-05,"DOWN"
"PEO4_2R_vs_SNAI1","ERBB4",-2.7587441084965,7.47834390665705e-05,"DOWN"
"PEO4_2R_vs_SNAI1","AGAP11",-6.62275274924216,9.41695880755519e-05,"DOWN"
"PEO4_2R_vs_SNAI1","FLG",-2.50753237928409,0.000132582044195637,"DOWN"
"PEO4_2R_vs_SNAI1","TNXB",-2.39393254032321,0.000148226279226343,"DOWN"
"PEO4_2R_vs_SNAI1","APLN",-2.4605326447454,0.000150815537234886,"DOWN"
"PEO4_2R_vs_SNAI1","SUMO2P1",4.1803067295206,0.000150815537234886,"UP"
"PEO4_2R_vs_SNAI1","FRAS1",-2.39292429636022,0.000152178304029639,"DOWN"
"PEO4_2R_vs_SNAI1","RP11-495L18.2",-2.86570526975401,0.00016904923980935,"DOWN"
"PEO4_2R_vs_SNAI1","IKBKGP1",6.41074784958367,0.000175247928548367,"UP"
"PEO4_2R_vs_SNAI1","SNAI1",2.27383002614058,0.000175247928548367,"UP"
"PEO4_2R_vs_SNAI1","HSPG2",-2.33685110670829,0.000175247928548367,"DOWN"
"PEO4_2R_vs_SNAI1","SYNJ2BP-COX16",6.36643345468524,0.000269356448238462,"UP"
"PEO4_2R_vs_SNAI1","SPRY1",-2.36330135575942,0.000377125048374403,"DOWN"
"PEO4_2R_vs_SNAI1","AC068831.15",6.32386804006347,0.000404612433183524,"UP"
"PEO4_2R_vs_SNAI1","PDCD6-AHRR",3.01506089342006,0.000435135576778,"UP"
"PEO4_2R_vs_SNAI1","RAB43",-2.28596572637944,0.000502563130506462,"DOWN"
"PEO4_2R_vs_SNAI1","RP1-120G22.12",2.39693416121826,0.000508019892408257,"UP"
"PEO4_2R_vs_SNAI1","CASS4",-2.43394798681079,0.000529886666856996,"DOWN"
"PEO4_2R_vs_SNAI1","HSPE1-MOB4",2.38177974421959,0.000734445576416568,"UP"
"PEO4_2R_vs_SNAI1","GGT5",-2.67124758209652,0.000740695975515707,"DOWN"
"PEO4_2R_vs_SNAI1","RNF216P1",6.15253732298044,0.00198159245785777,"UP"
"PEO4_2R_vs_SNAI1","RPL39P3",6.1484777094883,0.00202624485274751,"UP"
"PEO4_2R_vs_SNAI1","ESM1",2.36355621098322,0.0021145853427392,"UP"
"PEO4_2R_vs_SNAI1","PRELP",-2.17212640921784,0.0021145853427392,"DOWN"
"PEO4_2R_vs_SNAI1","RP11-298I3.5",-6.26390392273581,0.00217811606217579,"DOWN"
"PEO4_2R_vs_SNAI1","ODAPH",2.3570546513357,0.00223829776276257,"UP"
"PEO4_2R_vs_SNAI1","IGFBP2",-2.50828366892227,0.00263989072234565,"DOWN"
"PEO4_2R_vs_SNAI1","RP11-422P24.14",-2.91716299426408,0.00287931530946877,"DOWN"
"PEO4_2R_vs_SNAI1","HRNR",-4.19917412364648,0.00332291871843356,"DOWN"
"PEO4_2R_vs_SNAI1","EPPK1",-2.2203363933245,0.00360468536798442,"DOWN"
"PEO4_2R_vs_SNAI1","IL24",2.36999129829008,0.00383024542197696,"UP"
"PEO4_2R_vs_SNAI1","SLC15A3",-3.8245630740001,0.00501537598646274,"DOWN"
"PEO4_2R_vs_SNAI1","ARC",-2.50887800102351,0.00674396115147927,"DOWN"
"PEO4_2R_vs_SNAI1","GFRA2",-2.42849956439372,0.00701678653506058,"DOWN"
"PEO4_2R_vs_SNAI1","SSTR1",-4.65803195449204,0.00783215741819849,"DOWN"
"PEO4_2R_vs_SNAI1","GNL3LP1",-6.10321278120398,0.00786373721008218,"DOWN"
"PEO4_2R_vs_SNAI1","SORL1",-2.05722714898684,0.00911858760470823,"DOWN"
"PEO4_2R_vs_SNAI1","NEGR1",2.0029021978745,0.00956390358774086,"UP"
"PEO4_2R_vs_SNAI1","RP11-20O24.4",2.93674978680159,0.00971214016571777,"UP"
"PEO4_2R_vs_SNAI1","RP11-977G19.10",-2.22726800259143,0.00986042816616642,"DOWN"
"PEO4_2R_vs_SNAI1","RP11-553L6.5",-2.04717675495481,0.00993291478608506,"DOWN"
"PEO4_2R_vs_SNAI1","SUPT16HP1",4.08621362084593,0.0106707449157304,"UP"
"PEO4_2R_vs_SNAI1","LINC02085",5.92997778789085,0.0111034319807156,"UP"
"PEO4_2R_vs_SNAI1","RP11-176H8.1",2.89791321251965,0.0120681660143721,"UP"
"PEO4_2R_vs_SNAI1","CSPG4",-2.04912612645083,0.0120681660143721,"DOWN"
"PEO4_2R_vs_SNAI1","RP11-408P14.1",2.2900095806155,0.0148404485199257,"UP"
"PEO4_2R_vs_SNAI1","FAUP1",4.04326499170936,0.0155687921562906,"UP"
"PEO4_2R_vs_SNAI1","EEF1A1P11",5.88310602295711,0.0156563792292059,"UP"
"PEO4_2R_vs_SNAI1","HNRNPA1L2",3.64016112181144,0.0215848188032807,"UP"
"PEO4_2R_vs_SNAI1","CTD-2192J16.22",2.78995264380395,0.0228569487079414,"UP"
"PEO4_2R_vs_SNAI1","C6orf223",-2.01824597636697,0.0279399498864829,"DOWN"
"PEO4_2R_vs_SNAI1","MUC4",-1.97854312278575,0.0295464289823543,"DOWN"
"PEO4_2R_vs_SNAI1","GAL3ST2",-2.45996613444627,0.0300651460487783,"DOWN"
"PEO4_2R_vs_SNAI1","SMPDL3B",-3.40808630917795,0.0313909478177163,"DOWN"
"PEO4_2R_vs_SNAI1","TCAF1P1",-2.15727541700541,0.0346690018521892,"DOWN"
"PEO4_2R_vs_SNAI1","COPG2IT1",-2.03791432482068,0.0348806337485289,"DOWN"
"PEO4_2R_vs_SNAI1","PCSK1N",-2.38056262555237,0.0383075942132368,"DOWN"
"PEO4_2R_vs_SNAI1","AC005786.7",5.7587973887719,0.0391877897502001,"UP"
"PEO4_2R_vs_SNAI1","RP11-295M18.8",-4.20355553026818,0.0397877426117965,"DOWN"
"PEO4_2R_vs_SNAI1","LAMA5",-1.95743313319317,0.0397877426117965,"DOWN"
"PEO4_2R_vs_SNAI1","CH17-159N18.5",-5.86784192538021,0.0408644477145892,"DOWN"
"PEO4_2R_vs_SNAI1","CTC-510F12.6",2.1263922118897,0.0418833424479318,"UP"
"PEO4_2R_vs_SNAI1","INSYN1",-2.03333210559651,0.0425910677472106,"DOWN"
"PEO4_2R_vs_SNAI1","RP11-572M14.1",1.9771133710029,0.0425910677472106,"UP"
"PEO4_2R_vs_SNAI1","ANGPTL4",-1.9296883214193,0.0466441350801948,"DOWN"
"PEO4_2R_vs_SNAI1","TSPAN1",-2.07082545934733,0.0466441350801948,"DOWN"
"PEO4_2R_vs_SNAI1","KIF1A",-2.27149373987246,0.0478405321247402,"DOWN"
"PEO4_2R_vs_SNAI1","CLDN3",-3.88051632689201,0.0492295653224685,"DOWN"
"PEO4_2R_vs_SNAI1","SH3TC1",-1.99219587571881,0.0496302503616481,"DOWN"
"PEO4_2R_vs_SNAI1","SUSD2",-1.91712279928191,0.0496302503616481,"DOWN"
"PEO4_2R_vs_SNAI1","SEMA3B",-1.92233752907249,0.0496302503616481,"DOWN"
